# TYPE: validation-run
# S032 synthetic fixture tape, seed 32 [example]. All numbers synthetic.
id,event_ts,close,bond_close
d0090,1764776000000000000,4213.277659003924,102.27022145968573
d0091,1764862400000000000,4213.026222506855,102.85885773822457
d0092,1764948800000000000,4190.368209567894,103.59520739101106
d0093,1765035200000000000,4191.378805979171,103.59293595852164
d0094,1765121600000000000,4179.100454739479,103.60544505246254
d0095,1765208000000000000,4186.912740921685,103.38132839810605
d0096,1765294400000000000,4243.939511934682,103.92904740216426
d0097,1765380800000000000,4256.621316947087,103.64778323991642
d0098,1765467200000000000,4248.882285144484,103.58793067521574
d0099,1765553600000000000,4272.841113010355,103.66161611068802
d0100,1765640000000000000,4244.250410375613,103.52258870610238
d0101,1765726400000000000,4240.9836627263085,103.52955175014104
d0102,1765812800000000000,4266.741544014167,103.4465196704357
d0103,1765899200000000000,4227.453599192242,103.63222202409591
d0104,1765985600000000000,4255.880035442406,103.42905780564321
d0105,1766072000000000000,4278.094375852438,103.38849035900837
d0106,1766158400000000000,4299.255120974932,103.62181675058186
d0107,1766244800000000000,4263.4904905237445,103.23157728824945
d0108,1766331200000000000,4261.548319887113,102.8734491362035
d0109,1766417600000000000,4231.822918027772,102.55068012372922
d0110,1766504000000000000,4229.41657727811,102.53183205867708
d0111,1766590400000000000,4210.993272200212,102.41557097319536
d0112,1766676800000000000,4245.114818446768,102.70483668904555
d0113,1766763200000000000,4258.43029756007,102.58734413241837
d0114,1766849600000000000,4242.344834385053,102.22487906260776
d0115,1766936000000000000,4221.80985790998,101.69134889338342
d0116,1767022400000000000,4219.931781917071,101.59723835938304
d0117,1767108800000000000,4203.698367621138,101.39109927052341
d0118,1767195200000000000,4171.66621398019,101.47491865459861
d0119,1767281600000000000,4190.138289540045,101.86918241649606
d0120,1767368000000000000,4201.421203764992,101.88202896850457
d0121,1767454400000000000,4227.50894348742,101.66590243204452
d0122,1767540800000000000,4192.540833810327,101.79472933258333
d0123,1767627200000000000,4207.767091568703,101.93244543155218
d0124,1767713600000000000,4246.004604342865,102.07569932857602
d0125,1767800000000000000,4254.569735188399,102.23362825423128
d0126,1767886400000000000,4225.041354699478,102.24240701828411
d0127,1767972800000000000,4243.5486618638515,102.30918622896097
d0128,1768059200000000000,4226.621363570397,102.05087306058506
d0129,1768145600000000000,4170.195310140016,101.64221901799476
d0130,1768232000000000000,4208.184140093975,102.11833485836408
d0131,1768318400000000000,4207.4815596091785,101.92601918828478
d0132,1768404800000000000,4240.813052020787,102.34686940095202
d0133,1768491200000000000,4257.171973965456,102.22859671391218
d0134,1768577600000000000,4280.661271703193,102.57187175324
d0135,1768664000000000000,4270.418888688096,102.3333443044796
d0136,1768750400000000000,4261.710396199234,102.37542019106452
d0137,1768836800000000000,4275.275827004835,102.5753693599127
d0138,1768923200000000000,4277.650311099235,102.46374799924057
d0139,1769009600000000000,4288.885408233,102.78587471787596
d0140,1769096000000000000,4295.486380730181,103.00441118874201
d0141,1769182400000000000,4295.591906115746,102.82792895947186
d0142,1769268800000000000,4286.957480493626,102.76646218752187
d0143,1769355200000000000,4247.963543587068,102.59192673239443
d0144,1769441600000000000,4233.511342594143,102.60363934511793
d0145,1769528000000000000,4255.93951124513,102.7340984771794
d0146,1769614400000000000,4247.434421304186,102.77787766698097
d0147,1769700800000000000,4221.130321941791,102.82902425387091
d0148,1769787200000000000,4258.559003647883,103.1247208968238
d0149,1769873600000000000,4300.001853831089,103.17465848873249
d0150,1769960000000000000,4254.055465896521,103.17069770632662
d0151,1770046400000000000,4316.905885673898,103.19410564333383
d0152,1770132800000000000,4362.36800416591,103.23481544834587
d0153,1770219200000000000,4407.2691175932505,103.25104279547392
d0154,1770305600000000000,4402.372160943837,103.367840189534
d0155,1770392000000000000,4361.932101407489,103.26786074647661
d0156,1770478400000000000,4360.627950045818,103.5160064758618
d0157,1770564800000000000,4369.176449466047,103.59376862636434
d0158,1770651200000000000,4367.938564780082,104.10331250298043
d0159,1770737600000000000,4384.050656591828,104.22618687724979
d0160,1770824000000000000,4328.549851440981,104.44146535519836
d0161,1770910400000000000,4331.89928471794,104.54050574097484
d0162,1770996800000000000,4357.221756570316,104.71507571841323
d0163,1771083200000000000,4399.402403368074,104.89063109164884
d0164,1771169600000000000,4417.569504729164,105.03082125418776
d0165,1771256000000000000,4438.655791832528,105.21292032500943
d0166,1771342400000000000,4454.46997378191,105.36276826925592
d0167,1771428800000000000,4463.212829066535,105.58472044429627
d0168,1771515200000000000,4447.377617576922,105.34955084200546
d0169,1771601600000000000,4450.298443023332,105.41010277280675
d0170,1771688000000000000,4488.103330737029,105.16778382987215
d0171,1771774400000000000,4531.559097678749,105.19791437437509
d0172,1771860800000000000,4510.577292837948,105.23153820952196
d0173,1771947200000000000,4522.616058763861,105.55123651158796
d0174,1772033600000000000,4467.2308901444485,105.67241370972512
d0175,1772120000000000000,4482.244451686388,106.12668278877085
d0176,1772206400000000000,4479.124284108051,105.74090856572361
d0177,1772292800000000000,4474.747330886243,105.6852464305045
d0178,1772379200000000000,4496.8258897656115,106.02900172961087
d0179,1772465600000000000,4442.0943745383365,105.43542676063251
d0180,1772552000000000000,4448.16015206556,105.28802792289892
d0181,1772638400000000000,4478.424026880754,105.7707101561943
d0182,1772724800000000000,4541.725538932537,106.04364474420322
d0183,1772811200000000000,4576.230846045069,106.36081034567451
d0184,1772897600000000000,4584.7974325891755,106.30938713107793
d0185,1772984000000000000,4618.97843415871,106.66343390144547
d0186,1773070400000000000,4620.05046109569,106.64012824106374
d0187,1773156800000000000,4572.235690743421,106.57771160141836
d0188,1773243200000000000,4578.664988333567,106.34825477412437
d0189,1773329600000000000,4620.000975209678,106.52119979870145
d0190,1773416000000000000,4592.722898684878,106.37404920396646
d0191,1773502400000000000,4563.602554004121,106.08347753025944
d0192,1773588800000000000,4530.074569446622,106.01602804516587
d0193,1773675200000000000,4487.381693505512,105.70468905981755
d0194,1773761600000000000,4490.670530279198,105.67332317298703
d0195,1773848000000000000,4496.920828180342,105.51346290738125
d0196,1773934400000000000,4481.519303456808,105.55669741012889
d0197,1774020800000000000,4473.28785076739,105.78670401768791
d0198,1774107200000000000,4462.493359629525,105.79471205382977
d0199,1774193600000000000,4455.915340484903,106.06322625162757
d0200,1774280000000000000,4432.144591103369,106.20264980897258
d0201,1774366400000000000,4465.936417714598,106.47728883404267
d0202,1774452800000000000,4505.456736057406,106.38389246062384
d0203,1774539200000000000,4460.167292560877,106.06411746679895
d0204,1774625600000000000,4449.400401405941,106.14965493438456
d0205,1774712000000000000,4435.490546655861,105.98163413804697
d0206,1774798400000000000,4430.418770126259,106.42361221310723
d0207,1774884800000000000,4415.228226904079,106.36976778966611
d0208,1774971200000000000,4426.172916549888,106.84451183740245
d0209,1775057600000000000,4393.610318547573,106.27574617130128
d0210,1775144000000000000,4393.816114404299,106.07022998880585
d0211,1775230400000000000,4379.0448495799355,105.50509867290104
d0212,1775316800000000000,4425.248328407508,105.2876037459951
d0213,1775403200000000000,4439.796062710537,105.50780378531233
d0214,1775489600000000000,4465.200324251736,106.03996910187205
d0215,1775576000000000000,4454.630155479065,105.69605900992364
d0216,1775662400000000000,4465.825055625078,106.00366435152388
d0217,1775748800000000000,4465.029617344399,105.9485160189201
d0218,1775835200000000000,4500.382415799449,105.82265999762613
d0219,1775921600000000000,4556.063244820024,105.63112610035915
d0220,1776008000000000000,4534.146112313292,105.54371619840023
d0221,1776094400000000000,4512.350770070171,105.68740744825
d0222,1776180800000000000,4496.49760486673,105.51273850313646
d0223,1776267200000000000,4490.279733307252,105.80879621337604
d0224,1776353600000000000,4491.767924806922,105.78035536349343
d0225,1776440000000000000,4526.560983624627,105.69127041396061
d0226,1776526400000000000,4492.801177796237,105.58029459157876
d0227,1776612800000000000,4507.568723953749,105.39187802164243
d0228,1776699200000000000,4503.836949591981,105.49158060051055
d0229,1776785600000000000,4500.647879088522,105.5715288795717
d0230,1776872000000000000,4501.219224159381,105.96259783748252
d0231,1776958400000000000,4464.722190071121,106.2980609585534
d0232,1777044800000000000,4415.134359907764,106.227804999778
d0233,1777131200000000000,4436.869335300745,107.0267128106715
d0234,1777217600000000000,4474.580348736519,106.70927192119734
d0235,1777304000000000000,4487.857967260333,106.4645099807806
d0236,1777390400000000000,4520.000701917004,107.01363641368438
d0237,1777476800000000000,4551.75154063984,107.05697400803238
d0238,1777563200000000000,4557.437056236747,106.71513418197739
d0239,1777649600000000000,4567.086071723317,106.18216198587125
d0240,1777736000000000000,4559.629456294082,106.0467262494403
d0241,1777822400000000000,4528.851252543066,106.07512138883435
d0242,1777908800000000000,4537.340497606448,106.52645048078912
d0243,1777995200000000000,4533.528104045416,106.62454442510413
d0244,1778081600000000000,4506.523596324626,106.87700241926625
d0245,1778168000000000000,4492.068811136082,106.65851100219245
d0246,1778254400000000000,4456.790782864253,106.74130487883193
d0247,1778340800000000000,4466.341765587603,106.6832869491891
d0248,1778427200000000000,4477.526905635093,106.99476224273762
d0249,1778513600000000000,4482.807996899028,107.18991080451653
d0250,1778600000000000000,4479.645745679853,107.32958581650055
d0251,1778686400000000000,4510.060545729262,107.51448960774782
d0252,1778772800000000000,4476.239605954264,107.54732170632722
d0253,1778859200000000000,4538.234899244897,107.51295496310038
d0254,1778945600000000000,4517.506215279912,107.48184760054141
d0255,1779032000000000000,4496.982973375079,107.22304660357759
d0256,1779118400000000000,4445.365639219523,106.71537292847556
d0257,1779204800000000000,4451.914073092565,105.97053777109845
d0258,1779291200000000000,4471.479909336888,105.63310410198535
d0259,1779377600000000000,4518.768223825213,105.79730445351647
d0260,1779464000000000000,4519.983531863079,105.41779499816457
d0261,1779550400000000000,4555.792602102778,105.48994824342596
d0262,1779636800000000000,4527.554708295629,105.63259233052555
d0263,1779723200000000000,4547.33579536121,106.14637733178601
d0264,1779809600000000000,4522.944149914166,106.03627378665239
d0265,1779896000000000000,4505.176191975886,105.61168001023879
d0266,1779982400000000000,4488.493850167311,105.41568641626048
d0267,1780068800000000000,4485.960293945319,105.412342009042
d0268,1780155200000000000,4482.677458454884,105.44254911000013
d0269,1780241600000000000,4475.246705271016,105.36712846610845
d0270,1780328000000000000,4482.431064228048,105.86008496738012
d0271,1780414400000000000,4478.920542680943,105.67780811737052
d0272,1780500800000000000,4549.841211573838,106.05922354172881
d0273,1780587200000000000,4542.831608602793,106.08391753992846
d0274,1780673600000000000,4493.593081820642,105.84623977490223
d0275,1780760000000000000,4476.301152663575,105.67392550614842
d0276,1780846400000000000,4451.740482145496,105.57428654466321
d0277,1780932800000000000,4500.1448627423815,105.59783874474611
d0278,1781019200000000000,4511.966953111308,106.00138972648632
d0279,1781105600000000000,4520.343025839197,105.87392337682004
d0280,1781192000000000000,4545.057095913893,106.23912813395744
d0281,1781278400000000000,4527.878286664728,105.97635778745855
d0282,1781364800000000000,4493.144335250352,105.77406799384005
d0283,1781451200000000000,4490.814592152232,105.66246866007529
d0284,1781537600000000000,4484.272983599316,105.77680342111096
d0285,1781624000000000000,4496.761579257816,106.40976423759827
d0286,1781710400000000000,4460.73187152485,105.94326451802671
d0287,1781796800000000000,4446.697265275555,106.0085045416901
d0288,1781883200000000000,4489.716166678301,106.40517906981574
d0289,1781969600000000000,4520.674163160115,106.19550202372358
d0290,1782056000000000000,4531.032027141132,106.68716717032815
d0291,1782142400000000000,4551.53991457751,106.62549472506767
d0292,1782228800000000000,4472.915642061388,106.37922883933784
d0293,1782315200000000000,4487.044510315187,106.80921120830757
d0294,1782401600000000000,4494.852229282673,106.50770112337361
d0295,1782488000000000000,4525.091649187674,106.46719922680283
d0296,1782574400000000000,4540.8800448214915,106.74834012345937
d0297,1782660800000000000,4529.478087551175,107.01101725033176
d0298,1782747200000000000,4493.97882146473,107.25128729063395
d0299,1782833600000000000,4460.726138418878,106.80227572594879
d0300,1782920000000000000,4453.894436665643,106.72827351104883
d0301,1783006400000000000,4461.836485326838,106.89195956737075
d0302,1783092800000000000,4457.994294434431,106.64189376611513
d0303,1783179200000000000,4485.847575724701,106.25005451294153
d0304,1783265600000000000,4512.223856587831,106.04202339602966
d0305,1783352000000000000,4514.957964370566,106.17136481706572
d0306,1783438400000000000,4467.016519858971,106.03461548700227
d0307,1783524800000000000,4476.958406477832,106.00838397867355
d0308,1783611200000000000,4506.086552654376,106.21008554409084
d0309,1783697600000000000,4488.527447475297,106.01377895479018
d0310,1783784000000000000,4473.300337300919,105.55523762898346
d0311,1783870400000000000,4506.156982291312,105.15323635693213
d0312,1783956800000000000,4539.230891071212,105.83560849828244
d0313,1784043200000000000,4576.229074773844,106.12709411817787
d0314,1784129600000000000,4580.284467107453,106.02208856490915
d0315,1784216000000000000,4577.756575088592,106.42529241365116
d0316,1784302400000000000,4567.3995732502635,106.45683343429711
d0317,1784388800000000000,4606.18731831071,106.71594931372256
d0318,1784475200000000000,4618.648390056582,106.88640380871054
d0319,1784561600000000000,4617.567781253603,107.22350011539103
d0320,1784648000000000000,4641.897814836213,107.43569331889452
d0321,1784734400000000000,4639.070173624965,107.6370274675621
d0322,1784820800000000000,4640.733712904822,107.35325002678886
d0323,1784907200000000000,4657.302047628165,106.81685466212056
d0324,1784993600000000000,4679.2739548995205,106.83803522916065
d0325,1785080000000000000,4674.397321725855,106.70065223715113
d0326,1785166400000000000,4716.411900447945,106.9388436014551
d0327,1785252800000000000,4701.164045037563,106.86806732981516
d0328,1785339200000000000,4690.222862264676,107.2495228550951
d0329,1785425600000000000,4681.342907322179,107.14730885611378
d0330,1785512000000000000,4686.701076305261,107.13665624292183
d0331,1785598400000000000,4655.677459829895,107.24768262536323
d0332,1785684800000000000,4658.617685056378,107.42538612084716
d0333,1785771200000000000,4598.621845580921,107.14656905036667
d0334,1785857600000000000,4607.861100364434,107.29775453618332
d0335,1785944000000000000,4583.751950374949,107.8753349595928
d0336,1786030400000000000,4622.4991063997,108.12180138626002
d0337,1786116800000000000,4582.86142571351,107.46862448717268
d0338,1786203200000000000,4616.372513241536,107.93117598901817
d0339,1786289600000000000,4563.927177302081,108.00747522044284
d0340,1786376000000000000,4601.584539374131,107.99733721492973
d0341,1786462400000000000,4593.621230962326,107.88383284022801
d0342,1786548800000000000,4572.416355745972,108.36845761276506
d0343,1786635200000000000,4560.418741097131,108.17446511082144
d0344,1786721600000000000,4580.617529637141,108.72422197680284
d0345,1786808000000000000,4593.049106108906,108.40267236823507
d0346,1786894400000000000,4602.538822516733,108.27747850393985
d0347,1786980800000000000,4547.357910429108,108.13848753817841
d0348,1787067200000000000,4544.609435540862,107.87615047625667
d0349,1787153600000000000,4503.6022066898595,108.08928466047149
d0350,1787240000000000000,4498.410595100784,107.92275622000415
d0351,1787326400000000000,4489.042310437886,108.07172887069909
d0352,1787412800000000000,4472.607196812668,108.26209443744406
d0353,1787499200000000000,4478.112240617774,108.29885205547477
d0354,1787585600000000000,4476.89618011349,108.01667455798791
d0355,1787672000000000000,4509.358326687831,108.1679000120856
d0356,1787758400000000000,4495.425633540093,107.93429454744263
d0357,1787844800000000000,4513.074329206016,108.53573148396148
d0358,1787931200000000000,4526.460101855441,108.29400046417868
d0359,1788017600000000000,4508.267327115977,107.88532948202594
d0360,1788104000000000000,4487.3998809691875,107.71522259712837
d0361,1788190400000000000,4474.447691096528,107.81533163085884
d0362,1788276800000000000,4469.454257751469,107.89583850416116
d0363,1788363200000000000,4478.02359111722,107.72030489177381
d0364,1788449600000000000,4498.466376273943,107.83015761312235
d0365,1788536000000000000,4514.895203471864,107.56987909504113
d0366,1788622400000000000,4519.577800264744,107.68170579756601
d0367,1788708800000000000,4492.817077176313,107.80223017224102
d0368,1788795200000000000,4483.034198970775,107.69217159296602
d0369,1788881600000000000,4491.016567566323,107.22423371610495
d0370,1788968000000000000,4422.154509475921,106.80974242430555
d0371,1789054400000000000,4426.008611696392,107.03195129222176
d0372,1789140800000000000,4444.226682238639,107.6472376443628
d0373,1789227200000000000,4458.023385504586,107.56339546521009
d0374,1789313600000000000,4455.916076180353,107.3229136689035
d0375,1789400000000000000,4465.76121566902,107.1580978800829
d0376,1789486400000000000,4439.474804835093,106.82473662243805
d0377,1789572800000000000,4397.472857533003,106.37268573830266
d0378,1789659200000000000,4383.9006924544865,106.20963504608294
d0379,1789745600000000000,4371.2880072687485,106.33267637195551
d0380,1789832000000000000,4344.69354743947,106.21663139715072
d0381,1789918400000000000,4322.857648203105,106.15041516501351
d0382,1790004800000000000,4334.479305103257,105.92995698317878
d0383,1790091200000000000,4307.628685151173,105.89759762287784
d0384,1790177600000000000,4284.453503676176,105.82073420212491
d0385,1790264000000000000,4280.982936921261,105.8281859213571
d0386,1790350400000000000,4264.095194930002,105.76865256115927
d0387,1790436800000000000,4255.903564327895,105.82898616433447
d0388,1790523200000000000,4279.528507548716,106.05138382922355
d0389,1790609600000000000,4280.002477371408,106.05192107070417
d0390,1790696000000000000,4297.13830806671,106.0380531236342
d0391,1790782400000000000,4291.0075527333875,106.2132557054557
d0392,1790868800000000000,4342.897349300569,106.2437842587645
d0393,1790955200000000000,4388.343986669566,106.32477132768797
d0394,1791041600000000000,4392.129504933286,106.22720754317106
d0395,1791128000000000000,4383.376357441241,106.766282995502
d0396,1791214400000000000,4370.249351674928,106.78400988272277
d0397,1791300800000000000,4347.9700244065825,106.89644896725414
d0398,1791387200000000000,4331.200392853007,106.48738942932617
d0399,1791473600000000000,4313.467387878383,106.43662412232227
d0400,1791560000000000000,4281.106880156842,106.12652610482424
d0401,1791646400000000000,4221.353212236516,106.5447017541895
d0402,1791732800000000000,4212.211697798734,106.55197584374358
d0403,1791819200000000000,4190.614091221398,106.70141890881165
d0404,1791905600000000000,4168.045191980575,107.01554393545203
d0405,1791992000000000000,4163.306095786404,106.72896902808007
d0406,1792078400000000000,4157.673675324907,106.25218381998654
d0407,1792164800000000000,4172.420996298643,107.21234495358624
d0408,1792251200000000000,4239.155574015307,107.50071725113672
d0409,1792337600000000000,4242.8584845197665,107.03580255597761
d0410,1792424000000000000,4295.123981165511,107.24850188900798
d0411,1792510400000000000,4300.568737815054,107.48510751651317
d0412,1792596800000000000,4325.51160788451,107.3839630697429
d0413,1792683200000000000,4367.5601555093,107.46252644391922
d0414,1792769600000000000,4397.188364606944,107.33203223316184
d0415,1792856000000000000,4436.874266775407,107.39703912059224
d0416,1792942400000000000,4422.163275274606,107.50831039357875
d0417,1793028800000000000,4404.515156975065,107.39020369365826
d0418,1793115200000000000,4470.600544559859,107.62432675619395
d0419,1793201600000000000,4512.017972582391,107.52382126823095
d0420,1793288000000000000,4538.547393041952,107.33826523703758
d0421,1793374400000000000,4554.458554713201,107.39889045290067
d0422,1793460800000000000,4564.068244794408,107.73900399789136
d0423,1793547200000000000,4572.144069391359,107.83658195589885
d0424,1793633600000000000,4548.784713195599,107.37368333935251
d0425,1793720000000000000,4592.83203020408,107.38035388788498
d0426,1793806400000000000,4614.5939609936495,107.34919540402325
d0427,1793892800000000000,4616.347202388541,107.67098890815863
d0428,1793979200000000000,4630.100268393026,107.73308169015652
d0429,1794065600000000000,4613.708398408606,108.00567798489429
d0430,1794152000000000000,4640.184219027757,107.91810020237422
d0431,1794238400000000000,4626.830833059446,107.78357808103189
d0432,1794324800000000000,4670.3826025652015,107.75414458858965
d0433,1794411200000000000,4668.123911967214,107.78264618237624
d0434,1794497600000000000,4668.655724339249,107.53057527528148
d0435,1794584000000000000,4673.490856707276,107.3719762203523
d0436,1794670400000000000,4703.528547073751,107.2277033943433
d0437,1794756800000000000,4675.48570228454,107.1167571289046
d0438,1794843200000000000,4670.502057233827,107.35099119904287
d0439,1794929600000000000,4654.279946435941,107.60255854460004
d0440,1795016000000000000,4669.292126058905,107.74258893143421
d0441,1795102400000000000,4676.73336354482,107.63833555573498
d0442,1795188800000000000,4744.8057699562505,107.88945805459838
d0443,1795275200000000000,4748.686456928092,108.37019868521894
d0444,1795361600000000000,4721.459758487611,108.91921596484025
d0445,1795448000000000000,4739.448834457518,109.1380754454904
d0446,1795534400000000000,4731.670088695484,108.98231845774525
d0447,1795620800000000000,4715.451070009402,109.16249265813848
d0448,1795707200000000000,4734.373281265766,108.8768996378717
d0449,1795793600000000000,4713.732640352877,108.84922872871215
d0450,1795880000000000000,4789.795652639597,109.4594100728937
d0451,1795966400000000000,4782.76084262594,109.55601313957688
d0452,1796052800000000000,4771.216705857382,109.59269787138001
d0453,1796139200000000000,4756.840791542802,109.66932869077917
d0454,1796225600000000000,4733.606541708352,109.3708561801842
d0455,1796312000000000000,4804.435828629507,109.47381852889191
d0456,1796398400000000000,4791.821880179377,109.78295525306322
d0457,1796484800000000000,4852.66274739551,110.62299850472029
d0458,1796571200000000000,4874.213586728564,110.4733971374185
d0459,1796657600000000000,4873.987239952723,110.29439827707266
d0460,1796744000000000000,4882.509290240572,110.33782546169877
d0461,1796830400000000000,4869.767316288306,110.6048241195332
d0462,1796916800000000000,4871.586821640631,110.8236506950849
d0463,1797003200000000000,4868.074043553274,110.6298710142097
d0464,1797089600000000000,4861.909771286293,110.86017807870864
d0465,1797176000000000000,4934.31872148015,111.23420532369441
d0466,1797262400000000000,4930.428927479292,111.15971111244485
d0467,1797348800000000000,4954.157633788575,111.29770794408196
d0468,1797435200000000000,4971.2464948231955,111.53003035310533
d0469,1797521600000000000,4972.690138919058,110.99568585340904
d0470,1797608000000000000,4975.191400102614,110.95957409257456
d0471,1797694400000000000,4967.868811891284,110.5299267243032
d0472,1797780800000000000,4953.437852241882,110.39062559228458
d0473,1797867200000000000,4942.861314267908,110.27950650893652
d0474,1797953600000000000,4889.354612796461,110.04521885722943
d0475,1798040000000000000,4888.07160460223,109.53016054195774
d0476,1798126400000000000,4912.668092940578,109.51352396202424
d0477,1798212800000000000,4918.387221260839,109.79569759219706
d0478,1798299200000000000,4913.641656687266,109.58601528049743
d0479,1798385600000000000,4946.6352582713,109.97410868247067
d0480,1798472000000000000,4950.280946993499,109.93525610856632
d0481,1798558400000000000,4926.564770826602,109.76290071116625
d0482,1798644800000000000,4896.651340046282,109.97368133418773
d0483,1798731200000000000,4910.587759792875,109.79683526454392
d0484,1798817600000000000,4920.527917384039,110.02041105530799
d0485,1798904000000000000,4940.2204170361265,110.06081923044695
d0486,1798990400000000000,4913.974604650868,109.90501038894337
d0487,1799076800000000000,4922.249285174814,109.67094203482195
d0488,1799163200000000000,4936.209648300145,108.94246769679452
d0489,1799249600000000000,4967.61078462464,109.29734795468916
d0490,1799336000000000000,5017.264067271821,109.18923625178815
d0491,1799422400000000000,5050.095708372062,109.00186567738093
d0492,1799508800000000000,5027.3073116491,108.89153828193892
d0493,1799595200000000000,5015.876246542627,108.82776459887037
