# TYPE: validation-run
ts_ns,state,value,module_state
1741392000000000000,DIVERSIFIED,-0.03936305201477206,OK
1741478400000000000,DIVERSIFIED,-0.04317743825956807,OK
1741564800000000000,DIVERSIFIED,-0.04663269086181559,OK
1741824000000000000,DIVERSIFIED,-0.04946744382256762,OK
1741910400000000000,DIVERSIFIED,-0.05106778894198558,OK
1741996800000000000,DIVERSIFIED,-0.05311024028397128,OK
1742083200000000000,DIVERSIFIED,-0.03118952839664041,OK
1742169600000000000,DIVERSIFIED,-0.024046854203330265,OK
1742428800000000000,DIVERSIFIED,-0.022829280611429976,OK
1742515200000000000,DIVERSIFIED,-0.02763057646082388,OK
1742601600000000000,DIVERSIFIED,-0.030728004637303276,OK
1742688000000000000,DIVERSIFIED,-0.014715200438766406,OK
1742774400000000000,DIVERSIFIED,-0.016962165027674024,OK
1743033600000000000,DIVERSIFIED,-0.007767368591050074,OK
1743120000000000000,DIVERSIFIED,-0.00880110545435625,OK
1743206400000000000,DIVERSIFIED,-0.010251693349228454,OK
1743292800000000000,DIVERSIFIED,-0.012140583722571293,OK
1743379200000000000,DIVERSIFIED,-0.003637894233255318,OK
1743638400000000000,DIVERSIFIED,-0.0007226714065641218,OK
1743724800000000000,DIVERSIFIED,-0.001589341655868471,OK
1743811200000000000,DIVERSIFIED,0.0027937062138842714,OK
1743897600000000000,DIVERSIFIED,0.005330409474303926,OK
1743984000000000000,DIVERSIFIED,0.010050450095048482,OK
1744243200000000000,DIVERSIFIED,0.0281805981151985,OK
1744329600000000000,DIVERSIFIED,0.028164739930625078,OK
1744416000000000000,DIVERSIFIED,0.03673545314244274,OK
1744502400000000000,DIVERSIFIED,0.034658133946359006,OK
1744588800000000000,DIVERSIFIED,0.05026797665265357,OK
1744848000000000000,DIVERSIFIED,0.05670943654523557,OK
1744934400000000000,DIVERSIFIED,0.06174767702661722,OK
1745020800000000000,DIVERSIFIED,0.0797857858874845,OK
1745107200000000000,DIVERSIFIED,0.07261747758582948,OK
1745193600000000000,DIVERSIFIED,0.07011121954655285,OK
1745452800000000000,DIVERSIFIED,0.08866794349329415,OK
1745539200000000000,DIVERSIFIED,0.0949451843603473,OK
1745625600000000000,DIVERSIFIED,0.10079605630604012,OK
1745712000000000000,DIVERSIFIED,0.10825114041784181,OK
1745798400000000000,DIVERSIFIED,0.1062825985453599,OK
1746057600000000000,DIVERSIFIED,0.11549730011426132,OK
1746144000000000000,DIVERSIFIED,0.10683553286776233,OK
1746230400000000000,DIVERSIFIED,0.09975455363694352,OK
1746316800000000000,DIVERSIFIED,0.09586996936614653,OK
1746403200000000000,DIVERSIFIED,0.0990327892593996,OK
1746662400000000000,DIVERSIFIED,0.09854570487418082,OK
1746748800000000000,DIVERSIFIED,0.12062673556163159,OK
1746835200000000000,DIVERSIFIED,0.125469890848413,OK
1746921600000000000,DIVERSIFIED,0.1278352567735896,OK
1747008000000000000,DIVERSIFIED,0.12985109352282737,OK
1747267200000000000,DIVERSIFIED,0.1358322326468822,OK
1747353600000000000,DIVERSIFIED,0.13516248014516924,OK
1747440000000000000,DIVERSIFIED,0.14113437157200412,OK
1747526400000000000,DIVERSIFIED,0.18109961261796698,OK
1747612800000000000,DIVERSIFIED,0.20138169911930626,OK
1747872000000000000,DIVERSIFIED,0.2194259613046595,OK
1747958400000000000,DIVERSIFIED,0.22569431036544696,OK
1748044800000000000,DIVERSIFIED,0.23474313771063926,OK
1748131200000000000,DIVERSIFIED,0.24058999055150793,OK
1748217600000000000,DIVERSIFIED,0.2430895545083293,OK
1748476800000000000,DIVERSIFIED,0.2437957629913358,OK
1748563200000000000,DIVERSIFIED,0.2539735917665481,OK
1748649600000000000,DIVERSIFIED,0.2758853424186978,OK
1748736000000000000,DIVERSIFIED,0.29114376494256067,OK
1748822400000000000,DIVERSIFIED,0.30595340343036787,OK
1749081600000000000,DIVERSIFIED,0.3077728287446034,OK
1749168000000000000,DIVERSIFIED,0.32284256801234096,OK
1749254400000000000,DIVERSIFIED,0.35104300007064,OK
1749340800000000000,DIVERSIFIED,0.3563061905223851,OK
1749427200000000000,DIVERSIFIED,0.35930576049585494,OK
1749686400000000000,DIVERSIFIED,0.36339042677746564,OK
1749772800000000000,DIVERSIFIED,0.3629550531751723,OK
1749859200000000000,DIVERSIFIED,0.36416723837561216,OK
1749945600000000000,DIVERSIFIED,0.35946386122079926,OK
1750032000000000000,DIVERSIFIED,0.36929381993826504,OK
1750291200000000000,ELEVATED,0.3818225192989638,OK
1750377600000000000,ELEVATED,0.39629519530432944,OK
1750464000000000000,ELEVATED,0.3973571432685573,OK
1750550400000000000,ELEVATED,0.41635922866424935,OK
1750636800000000000,ELEVATED,0.4153424381846281,OK
1750896000000000000,ELEVATED,0.41838424396121426,OK
1750982400000000000,ELEVATED,0.4310430399383655,OK
1751068800000000000,ELEVATED,0.4279282408742076,OK
1751155200000000000,ELEVATED,0.4246282804806264,OK
1751241600000000000,ELEVATED,0.41503001076128926,OK
1751500800000000000,ELEVATED,0.4229810069029831,OK
1751587200000000000,ELEVATED,0.4177803348753201,OK
1751673600000000000,ELEVATED,0.4158616634411705,OK
1751760000000000000,ELEVATED,0.4086433390254852,OK
1751846400000000000,ELEVATED,0.40760937274828307,OK
1752105600000000000,ELEVATED,0.408040359551051,OK
1752192000000000000,ELEVATED,0.4055905270074843,OK
1752278400000000000,ELEVATED,0.40360449647759306,OK
1752364800000000000,ELEVATED,0.40676362473214445,OK
1752451200000000000,ELEVATED,0.41052079375351713,OK
1752710400000000000,ELEVATED,0.42818738146821256,OK
1752796800000000000,ELEVATED,0.44876287958180344,OK
1752883200000000000,ELEVATED,0.4557676917776755,OK
1752969600000000000,ELEVATED,0.4529072913933165,OK
1753056000000000000,ELEVATED,0.4581047546524374,OK
1753315200000000000,ELEVATED,0.4591954598861915,OK
1753401600000000000,ELEVATED,0.4684916025688971,OK
1753488000000000000,ELEVATED,0.4774499546469685,OK
1753574400000000000,ELEVATED,0.47392866322720106,OK
1753660800000000000,ELEVATED,0.48740897344956097,OK
1753920000000000000,ELEVATED,0.4981210206929054,OK
1754006400000000000,FUSED,0.5060593278737214,OK
1754092800000000000,FUSED,0.5255996455207189,OK
1754179200000000000,FUSED,0.538950099875907,OK
1754265600000000000,FUSED,0.5239556427514461,OK
1754524800000000000,FUSED,0.5302628898973968,OK
1754611200000000000,FUSED,0.5348824595686282,OK
1754697600000000000,FUSED,0.5594041360813702,OK
1754784000000000000,FUSED,0.5648371383087885,OK
1754870400000000000,FUSED,0.577739072599623,OK
1755129600000000000,FUSED,0.5964206133317919,OK
1755216000000000000,FUSED,0.600768303715814,OK
1755302400000000000,FUSED,0.611799334475357,OK
1755388800000000000,FUSED,0.6133125001771857,OK
1755475200000000000,FUSED,0.6387628556019072,OK
1755734400000000000,FUSED,0.6453926415880917,OK
1755820800000000000,FUSED,0.6614979037299519,OK
1755907200000000000,FUSED,0.6659391515812167,OK
1755993600000000000,FUSED,0.673511730358993,OK
1756080000000000000,FUSED,0.676441690879267,OK
1756339200000000000,FUSED,0.6694437187974305,OK
1756425600000000000,FUSED,0.6734054909700109,OK
1756512000000000000,FUSED,0.6711241251954052,OK
1756598400000000000,FUSED,0.688124308267706,OK
1756684800000000000,FUSED,0.6901201903614685,OK
1756944000000000000,FUSED,0.6922072969946786,OK
1757030400000000000,FUSED,0.7109847189214502,OK
1757116800000000000,FUSED,0.712924360259267,OK
1757203200000000000,FUSED,0.7145548458726565,OK
1757289600000000000,FUSED,0.7129755752344965,OK
1757548800000000000,FUSED,0.7303137386825185,OK
1757635200000000000,FUSED,0.746796330587812,OK
1757721600000000000,FUSED,0.7505477392674912,OK
1757808000000000000,FUSED,0.752156187292666,OK
1757894400000000000,FUSED,0.7455324599064508,OK
1758153600000000000,FUSED,0.7625295863224344,OK
1758240000000000000,FUSED,0.759742723713641,OK
1758326400000000000,FUSED,0.7740747210526249,OK
1758412800000000000,FUSED,0.7845305249138927,OK
1758499200000000000,FUSED,0.7910649084218067,OK
1758758400000000000,FUSED,0.8007813670970698,OK
1758844800000000000,FUSED,0.8201067634447463,OK
1758931200000000000,FUSED,0.8396018923531064,OK
1759017600000000000,FUSED,0.8394145122911623,OK
1759104000000000000,FUSED,0.8637553473638088,OK
1759363200000000000,FUSED,0.8688657873924198,OK
1759449600000000000,FUSED,0.8946826064304773,OK
1759536000000000000,FUSED,0.9014306830989336,OK
1759622400000000000,FUSED,0.910477904875348,OK
1759708800000000000,FUSED,0.9204568121956223,OK
1759968000000000000,FUSED,0.9406503556684562,OK
1760054400000000000,FUSED,0.9506286431019205,OK
1760140800000000000,FUSED,0.9528389600272442,OK
1760227200000000000,FUSED,0.9525130956580716,OK
1760313600000000000,FUSED,0.9533173953706884,OK
1760572800000000000,FUSED,0.9516525783385464,OK
1760659200000000000,FUSED,0.9506498439863016,OK
1760745600000000000,FUSED,0.9501994879914794,OK
1760832000000000000,FUSED,0.9509270719232378,OK
1760918400000000000,FUSED,0.9494239505412431,OK
1761177600000000000,FUSED,0.934116081472595,OK
1761264000000000000,FUSED,0.927169217884952,OK
1761350400000000000,FUSED,0.9195973516498,OK
1761436800000000000,FUSED,0.9059914647374679,OK
1761523200000000000,FUSED,0.8968177496132188,OK
1761782400000000000,FUSED,0.8834329435919885,OK
1761868800000000000,FUSED,0.8721359863068592,OK
1761955200000000000,FUSED,0.8660264472628618,OK
1762041600000000000,FUSED,0.8457582604752967,OK
1762128000000000000,FUSED,0.8409832842187527,OK
1762387200000000000,FUSED,0.8328876833965317,OK
1762473600000000000,FUSED,0.8204736942919716,OK
1762560000000000000,FUSED,0.8129620161196067,OK
1762646400000000000,FUSED,0.8170602370342696,OK
1762732800000000000,FUSED,0.8062483751961536,OK
1762992000000000000,FUSED,0.8011516004183921,OK
1763078400000000000,FUSED,0.8073817307030179,OK
1763164800000000000,FUSED,0.7870893053288524,OK
1763251200000000000,FUSED,0.7809752009138895,OK
1763337600000000000,FUSED,0.7713473631855189,OK
1763596800000000000,FUSED,0.7730916149379506,OK
1763683200000000000,FUSED,0.7661101457619156,OK
1763769600000000000,FUSED,0.7655400039952853,OK
1763856000000000000,FUSED,0.7621135157399819,OK
1763942400000000000,FUSED,0.7624506275771781,OK
1764201600000000000,FUSED,0.7617074432340768,OK
1764288000000000000,FUSED,0.74842480137374,OK
1764374400000000000,FUSED,0.7340219060594869,OK
1764460800000000000,FUSED,0.7208970761761437,OK
1764547200000000000,FUSED,0.7078641419667072,OK
1764806400000000000,FUSED,0.7249618881789057,OK
1764892800000000000,FUSED,0.7187127104300466,OK
1764979200000000000,FUSED,0.7140022733379098,OK
1765065600000000000,FUSED,0.6985228974471142,OK
1765152000000000000,FUSED,0.7049627198438257,OK
1765411200000000000,FUSED,0.7000705546329046,OK
1765497600000000000,FUSED,0.6991289578841595,OK
1765584000000000000,FUSED,0.6922811190874578,OK
1765670400000000000,FUSED,0.6945165552737531,OK
1765756800000000000,FUSED,0.6906651132084439,OK
1766016000000000000,FUSED,0.6769330862956808,OK
1766102400000000000,FUSED,0.6680186275194029,OK
1766188800000000000,FUSED,0.6639388922280041,OK
1766275200000000000,FUSED,0.6553626048324463,OK
1766361600000000000,FUSED,0.6476168733742106,OK
1766620800000000000,FUSED,0.6444898909705159,OK
1766707200000000000,FUSED,0.6375972444560796,OK
1766793600000000000,FUSED,0.6065746630226501,OK
1766880000000000000,FUSED,0.6052708468296015,OK
1766966400000000000,FUSED,0.589195641397288,OK
1767225600000000000,FUSED,0.5813523627392156,OK
1767312000000000000,FUSED,0.5575359661205145,OK
1767398400000000000,FUSED,0.562275164900878,OK
1767484800000000000,FUSED,0.5568936562726593,OK
1767571200000000000,FUSED,0.5560633045102206,OK
1767830400000000000,FUSED,0.5401222980487621,OK
1767916800000000000,FUSED,0.536755193626808,OK
1768003200000000000,FUSED,0.5319874490430678,OK
1768089600000000000,FUSED,0.5369659740481921,OK
1768176000000000000,FUSED,0.5293779949651328,OK
1768435200000000000,FUSED,0.52185987677399,OK
1768521600000000000,FUSED,0.5142330298792299,OK
1768608000000000000,FUSED,0.5212800065432304,OK
1768694400000000000,FUSED,0.5417998486994802,OK
1768780800000000000,FUSED,0.5377718075589295,OK
1769040000000000000,FUSED,0.5357678599778708,OK
1769126400000000000,FUSED,0.5286095867332996,OK
1769212800000000000,FUSED,0.5285551288905906,OK
1769299200000000000,FUSED,0.5326533537462369,OK
1769385600000000000,FUSED,0.5307124120405686,OK
1769644800000000000,FUSED,0.5187933832205892,OK
1769731200000000000,FUSED,0.515220266349394,OK
1769817600000000000,FUSED,0.5070799198840762,OK
1769904000000000000,FUSED,0.49521083566259055,OK
1769990400000000000,FUSED,0.4917788056852818,OK
1770249600000000000,FUSED,0.4990476737918043,OK
1770336000000000000,FUSED,0.488970601293543,OK
1770422400000000000,FUSED,0.49785506521409123,OK
1770508800000000000,FUSED,0.5057429722342104,OK
1770595200000000000,FUSED,0.4849859819993953,OK
1770854400000000000,FUSED,0.4790477556298288,OK
1770940800000000000,FUSED,0.4814588842183828,OK
1771027200000000000,FUSED,0.4763370082123882,OK
1771113600000000000,FUSED,0.46828332837530934,OK
1771200000000000000,FUSED,0.464298859580124,OK
1771459200000000000,FUSED,0.47648700985014864,OK
1771545600000000000,FUSED,0.47527706108963486,OK
1771632000000000000,FUSED,0.4699860051897461,OK
1771718400000000000,FUSED,0.466470773503488,OK
1771804800000000000,FUSED,0.4606525976023235,OK
1772064000000000000,FUSED,0.46597683564810666,OK
1772150400000000000,FUSED,0.46398139152366624,OK
1772236800000000000,FUSED,0.4647663264692308,OK
1772323200000000000,FUSED,0.4469312640665805,OK
1772409600000000000,FUSED,0.44713861570880875,OK
1772668800000000000,FUSED,0.4493468926321892,OK
1772755200000000000,FUSED,0.4530455006911662,OK
1772841600000000000,FUSED,0.44796630749340016,OK
1772928000000000000,FUSED,0.43373302140696063,OK
1773014400000000000,FUSED,0.4389600926668643,OK
1773273600000000000,FUSED,0.432020046463376,OK
1773360000000000000,FUSED,0.4070694237920745,OK
1773446400000000000,FUSED,0.4055025097409364,OK
1773532800000000000,ELEVATED,0.3953466258622321,OK
1773619200000000000,ELEVATED,0.4074266482385645,OK
1773878400000000000,ELEVATED,0.39513572647772033,OK
1773964800000000000,ELEVATED,0.38862077777884557,OK
1774051200000000000,ELEVATED,0.40374921296816924,OK
1774137600000000000,ELEVATED,0.39854516111532823,OK
1774224000000000000,ELEVATED,0.39920830668414425,OK
1774483200000000000,ELEVATED,0.40172915120496333,OK
1774569600000000000,ELEVATED,0.40182221793208395,OK
1774656000000000000,ELEVATED,0.39359478614136323,OK
1774742400000000000,ELEVATED,0.38384968781355755,OK
1774828800000000000,ELEVATED,0.38401060751615723,OK
1775088000000000000,ELEVATED,0.37330910872326006,OK
1775174400000000000,ELEVATED,0.3745123928703649,OK
1775260800000000000,ELEVATED,0.3793083957886273,OK
1775347200000000000,ELEVATED,0.38958436424710763,OK
1775433600000000000,ELEVATED,0.3851548439858146,OK
1775692800000000000,ELEVATED,0.396106588583188,OK
1775779200000000000,ELEVATED,0.38690869470959205,OK
1775865600000000000,ELEVATED,0.3897405950184348,OK
1775952000000000000,ELEVATED,0.3906985718405536,OK
1776038400000000000,ELEVATED,0.3907234434804015,OK
1776297600000000000,ELEVATED,0.37396171201700323,OK
1776384000000000000,ELEVATED,0.35627972877132175,OK
1776470400000000000,ELEVATED,0.36290597078256565,OK
1776556800000000000,ELEVATED,0.3626667634737399,OK
1776643200000000000,ELEVATED,0.368796317968987,OK
1776902400000000000,ELEVATED,0.38586719395890173,OK
1776988800000000000,ELEVATED,0.376275660943214,OK
1777075200000000000,ELEVATED,0.36909738138058373,OK
1777161600000000000,ELEVATED,0.3841554912765774,OK
1777248000000000000,ELEVATED,0.38243412857788595,OK
1777507200000000000,ELEVATED,0.37824906252612334,OK
1777593600000000000,ELEVATED,0.37645963433247087,OK
1777680000000000000,ELEVATED,0.38242716969747437,OK
1777766400000000000,ELEVATED,0.3796422337515438,OK
1777852800000000000,ELEVATED,0.37607634138811563,OK
1778112000000000000,ELEVATED,0.3907805057978182,OK
1778198400000000000,ELEVATED,0.38807680746331086,OK
1778284800000000000,ELEVATED,0.39836968592831995,OK
1778371200000000000,ELEVATED,0.41604836952565416,OK
1778457600000000000,ELEVATED,0.444534921878982,OK
1778716800000000000,FUSED,0.5002083290931358,OK
1778803200000000000,FUSED,0.5288668267991354,OK
1778889600000000000,FUSED,0.5408840453734843,OK
1778976000000000000,FUSED,0.5365412561227435,OK
1779062400000000000,FUSED,0.5402741084551628,OK
1779321600000000000,FUSED,0.5419774345086625,OK
1779408000000000000,FUSED,0.5443230732629987,OK
1779494400000000000,FUSED,0.5702369384706015,OK
1779580800000000000,FUSED,0.5769008056523985,OK
1779667200000000000,FUSED,0.5774073358752958,OK
1779926400000000000,FUSED,0.5791218150217403,OK
1780012800000000000,FUSED,0.570394978200048,OK
1780099200000000000,FUSED,0.5749058339144649,OK
1780185600000000000,FUSED,0.5749054202973254,OK
1780272000000000000,FUSED,0.5709785313041617,OK
1780531200000000000,FUSED,0.5690648076594124,OK
1780617600000000000,FUSED,0.5849770719280969,OK
1780704000000000000,FUSED,0.5878255889124231,OK
1780790400000000000,FUSED,0.5993876978953813,OK
1780876800000000000,FUSED,0.61250761491861,OK
1781136000000000000,FUSED,0.6183326255024266,OK
1781222400000000000,FUSED,0.6321160923152493,OK
1781308800000000000,FUSED,0.6363482378190882,OK
1781395200000000000,FUSED,0.639657670369388,OK
1781481600000000000,FUSED,0.6509326335045107,OK
1781740800000000000,FUSED,0.6452778783187227,OK
1781827200000000000,FUSED,0.6473360062627234,OK
1781913600000000000,FUSED,0.6586194416234991,OK
1782000000000000000,FUSED,0.7035475972050617,OK
1782086400000000000,FUSED,0.7038771817434777,OK
1782345600000000000,FUSED,0.709848649976508,OK
1782432000000000000,FUSED,0.7261566692883752,OK
1782518400000000000,FUSED,0.739767324697303,OK
1782604800000000000,FUSED,0.7457589343140654,OK
1782691200000000000,FUSED,0.7473676236746478,OK
1782950400000000000,FUSED,0.7545681896973873,OK
1783036800000000000,FUSED,0.7583812275831547,OK
1783123200000000000,FUSED,0.767999964632097,OK
1783209600000000000,FUSED,0.7727290889525009,OK
1783296000000000000,FUSED,0.7811577020742996,OK
1783555200000000000,FUSED,0.7870765858519028,OK
1783641600000000000,FUSED,0.7903808277374116,OK
1783728000000000000,FUSED,0.8210843952328462,OK
1783814400000000000,FUSED,0.8211644331380045,OK
1783900800000000000,FUSED,0.8236881515662627,OK
1784160000000000000,FUSED,0.8376560155315417,OK
1784246400000000000,FUSED,0.8390394915482746,OK
1784332800000000000,FUSED,0.8446956118165128,OK
1784419200000000000,FUSED,0.8541138729744662,OK
1784505600000000000,FUSED,0.8635224273557641,OK
1784764800000000000,FUSED,0.8800898844971374,OK
1784851200000000000,FUSED,0.8860613713406323,OK
1784937600000000000,FUSED,0.8947458905314791,OK
1785024000000000000,FUSED,0.9094184145714701,OK
1785110400000000000,FUSED,0.9259378525125225,OK
1785369600000000000,FUSED,0.9304721211104704,OK
1785456000000000000,FUSED,0.944800365907222,OK
1785542400000000000,FUSED,0.9641304558621749,OK
1785628800000000000,FUSED,0.9639202548170399,OK
1785715200000000000,FUSED,0.9641221264854497,OK
1785974400000000000,FUSED,0.964383820958366,OK
1786060800000000000,FUSED,0.9664297174204897,OK
1786147200000000000,FUSED,0.9635397506701426,OK
1786233600000000000,FUSED,0.9593667682688191,OK
1786320000000000000,FUSED,0.9556706858682684,OK
1786579200000000000,FUSED,0.9507083062783874,OK
1786665600000000000,FUSED,0.9494585572800748,OK
1786752000000000000,FUSED,0.936559928855391,OK
1786838400000000000,FUSED,0.932010210471056,OK
1786924800000000000,FUSED,0.8991821445677985,OK
1787184000000000000,FUSED,0.8813694187787897,OK
1787270400000000000,FUSED,0.8729296332713845,OK
1787356800000000000,FUSED,0.8649919343218612,OK
1787443200000000000,FUSED,0.8574719574701509,OK
1787529600000000000,FUSED,0.8483489608357375,OK
1787788800000000000,FUSED,0.8269492209442276,OK
1787875200000000000,FUSED,0.8092643274971107,OK
1787961600000000000,FUSED,0.7982352991882746,OK
1788048000000000000,FUSED,0.7902616223248468,OK
1788134400000000000,FUSED,0.7904093712862854,OK
1788393600000000000,FUSED,0.7842322925988923,OK
1788480000000000000,FUSED,0.77550993664935,OK
1788566400000000000,FUSED,0.7651837263421848,OK
1788652800000000000,FUSED,0.7485448326765002,OK
1788739200000000000,FUSED,0.7392277573660461,OK
1788998400000000000,FUSED,0.7297013965617192,OK
1789084800000000000,FUSED,0.7052512020475354,OK
1789171200000000000,FUSED,0.7073496424536867,OK
1789257600000000000,FUSED,0.6970333438403362,OK
1789344000000000000,FUSED,0.6729982650509994,OK
1789603200000000000,FUSED,0.6661239323512725,OK
1789689600000000000,FUSED,0.6317644631319326,OK
1789776000000000000,FUSED,0.6262175771700582,OK
1789862400000000000,FUSED,0.6011466318339139,OK
1789948800000000000,FUSED,0.5752152720879767,OK
1790208000000000000,FUSED,0.5607250700852034,OK
1790294400000000000,FUSED,0.5612355851287589,OK
1790380800000000000,FUSED,0.5434555164221961,OK
1790467200000000000,FUSED,0.5225118682123631,OK
1790553600000000000,FUSED,0.5162260252801284,OK
1790812800000000000,FUSED,0.498953948992941,OK
1790899200000000000,FUSED,0.4813344963885321,OK
1790985600000000000,FUSED,0.46423848145865365,OK
1791072000000000000,FUSED,0.4550912030485601,OK
1791158400000000000,FUSED,0.4536752991616673,OK
1791417600000000000,ELEVATED,0.36957075670780204,OK
1791504000000000000,ELEVATED,0.36100026604204727,OK
1791590400000000000,ELEVATED,0.3545921094305211,OK
1791676800000000000,ELEVATED,0.3355348066725486,OK
1791763200000000000,ELEVATED,0.31966794061876935,OK
1792022400000000000,ELEVATED,0.31121129636873734,OK
1792108800000000000,DIVERSIFIED,0.28909790087386894,OK
1792195200000000000,DIVERSIFIED,0.28470837633462825,OK
1792281600000000000,DIVERSIFIED,0.2532601439823841,OK
1792368000000000000,DIVERSIFIED,0.2351128545309918,OK
1792627200000000000,DIVERSIFIED,0.22378239086026408,OK
1792713600000000000,DIVERSIFIED,0.2217561908274996,OK
1792800000000000000,DIVERSIFIED,0.21673293835717575,OK
1792886400000000000,DIVERSIFIED,0.21115432207282167,OK
1792972800000000000,DIVERSIFIED,0.20520529216599598,OK
1793232000000000000,DIVERSIFIED,0.19305463962391106,OK
1793318400000000000,DIVERSIFIED,0.17659985213913393,OK
1793404800000000000,DIVERSIFIED,0.16894788256639187,OK
1793491200000000000,DIVERSIFIED,0.13878972530402095,OK
1793577600000000000,DIVERSIFIED,0.09022013348729518,OK
1793836800000000000,DIVERSIFIED,0.10833834473280853,OK
1793923200000000000,DIVERSIFIED,0.0916112084613802,OK
1794009600000000000,DIVERSIFIED,0.07676981077864128,OK
1794096000000000000,DIVERSIFIED,0.06273109392353048,OK
1794182400000000000,DIVERSIFIED,0.06504920769709513,OK
1794441600000000000,DIVERSIFIED,0.0627356421595492,OK
1794528000000000000,DIVERSIFIED,0.05504356851202473,OK
1794614400000000000,DIVERSIFIED,0.060992771479179454,OK
1794700800000000000,DIVERSIFIED,0.05019438394434204,OK
1794787200000000000,DIVERSIFIED,0.05086460055592209,OK
1795046400000000000,DIVERSIFIED,0.05219398552802314,OK
1795132800000000000,DIVERSIFIED,0.054573093432450814,OK
1795219200000000000,DIVERSIFIED,0.053251453921100866,OK
1795305600000000000,DIVERSIFIED,0.05255697805675007,OK
1795392000000000000,DIVERSIFIED,0.05286130265771124,OK
1795651200000000000,DIVERSIFIED,0.05382035571492605,OK
1795737600000000000,DIVERSIFIED,0.05438737551673534,OK
1795824000000000000,DIVERSIFIED,0.05404568371535083,OK
1795910400000000000,DIVERSIFIED,0.053313670279609225,OK
1795996800000000000,DIVERSIFIED,0.04087147349759696,OK
1796256000000000000,DIVERSIFIED,0.04432764380032243,OK
1796342400000000000,DIVERSIFIED,0.050731988778564815,OK
1796428800000000000,DIVERSIFIED,0.04982871746854201,OK
1796515200000000000,DIVERSIFIED,0.03854819636654249,OK
1796601600000000000,DIVERSIFIED,0.04252247001296586,OK
1796860800000000000,DIVERSIFIED,0.0478632898971897,OK
1796947200000000000,DIVERSIFIED,0.07798933868664983,OK
1797033600000000000,DIVERSIFIED,0.06806154444822085,OK
1797120000000000000,DIVERSIFIED,0.0652207459855724,OK
1797206400000000000,DIVERSIFIED,0.07086592151737406,OK
1797465600000000000,DIVERSIFIED,0.08306316948709142,OK
1797552000000000000,DIVERSIFIED,0.09045827850369617,OK
1797638400000000000,DIVERSIFIED,0.11981785742709194,OK
1797724800000000000,DIVERSIFIED,0.12826505783392236,OK
1797811200000000000,DIVERSIFIED,0.12543726477212752,OK
1798070400000000000,DIVERSIFIED,0.1522908202039926,OK
