# TYPE: validation-run
# Expected R032 labels from the normative §R2 reference detect(), estimator_version=1.1.0; regenerate only with the fixture builder
ts_ns,state,value,module_state
1772668800000000000,FLIGHT_TO_QUALITY,-0.7599369798675266,DEGRADED
1772755200000000000,FLIGHT_TO_QUALITY,-0.7556195076431239,DEGRADED
1772841600000000000,FLIGHT_TO_QUALITY,-0.751173932599009,DEGRADED
1772928000000000000,FLIGHT_TO_QUALITY,-0.7582115745737772,OK
1773014400000000000,FLIGHT_TO_QUALITY,-0.7537818961696588,OK
1773100800000000000,FLIGHT_TO_QUALITY,-0.7531806868342373,OK
1773187200000000000,FLIGHT_TO_QUALITY,-0.7601414666865043,OK
1773273600000000000,FLIGHT_TO_QUALITY,-0.7784935011013845,OK
1773360000000000000,FLIGHT_TO_QUALITY,-0.77810886110875,OK
1773446400000000000,FLIGHT_TO_QUALITY,-0.7907434019607884,OK
1773532800000000000,FLIGHT_TO_QUALITY,-0.7881411237292117,OK
1773619200000000000,FLIGHT_TO_QUALITY,-0.7902378264289894,OK
1773705600000000000,FLIGHT_TO_QUALITY,-0.7782087749313767,OK
1773792000000000000,FLIGHT_TO_QUALITY,-0.7969890033233883,OK
1773878400000000000,FLIGHT_TO_QUALITY,-0.8037922441577957,OK
1773964800000000000,FLIGHT_TO_QUALITY,-0.8029181217589073,OK
1774051200000000000,FLIGHT_TO_QUALITY,-0.8054884776831743,OK
1774137600000000000,FLIGHT_TO_QUALITY,-0.8055379697353865,OK
1774224000000000000,FLIGHT_TO_QUALITY,-0.8254568280463556,OK
1774310400000000000,FLIGHT_TO_QUALITY,-0.825622828051669,OK
1774396800000000000,FLIGHT_TO_QUALITY,-0.8127421729280535,OK
1774483200000000000,FLIGHT_TO_QUALITY,-0.6480769533436194,OK
1774569600000000000,FLIGHT_TO_QUALITY,-0.6500184182056249,OK
1774656000000000000,FLIGHT_TO_QUALITY,-0.6438129918876174,OK
1774742400000000000,FLIGHT_TO_QUALITY,-0.6456543073714123,OK
1774828800000000000,FLIGHT_TO_QUALITY,-0.6286581265781674,OK
1774915200000000000,FLIGHT_TO_QUALITY,-0.57655417257537,OK
1775001600000000000,FLIGHT_TO_QUALITY,-0.5758047114572715,OK
1775088000000000000,FLIGHT_TO_QUALITY,-0.55747914171271,OK
1775174400000000000,FLIGHT_TO_QUALITY,-0.545045858291755,OK
1775260800000000000,FLIGHT_TO_QUALITY,-0.5374086367772084,OK
1775347200000000000,FLIGHT_TO_QUALITY,-0.534530490435896,OK
1775433600000000000,FLIGHT_TO_QUALITY,-0.5378806788199576,OK
1775520000000000000,FLIGHT_TO_QUALITY,-0.4127554607414529,OK
1775606400000000000,FLIGHT_TO_QUALITY,-0.3799709642373497,OK
1775692800000000000,FLIGHT_TO_QUALITY,-0.35969250228459887,OK
1775779200000000000,FLIGHT_TO_QUALITY,-0.3492457343048597,OK
1775865600000000000,FLIGHT_TO_QUALITY,-0.34813897902771723,OK
1775952000000000000,FLIGHT_TO_QUALITY,-0.3147203540727591,OK
1776038400000000000,FLIGHT_TO_QUALITY,-0.29379030872495693,OK
1776124800000000000,FLIGHT_TO_QUALITY,-0.29085626282110927,OK
1776211200000000000,FLIGHT_TO_QUALITY,-0.2592391732195406,OK
1776297600000000000,FLIGHT_TO_QUALITY,-0.23193688562250367,OK
1776384000000000000,FLIGHT_TO_QUALITY,-0.20460235421582504,OK
1776470400000000000,FLIGHT_TO_QUALITY,-0.18429870909556686,OK
1776556800000000000,FLIGHT_TO_QUALITY,-0.17755894434877267,OK
1776643200000000000,FLIGHT_TO_QUALITY,-0.15610565697820125,OK
1776729600000000000,FLIGHT_TO_QUALITY,-0.1520050544740835,OK
1776816000000000000,FLIGHT_TO_QUALITY,-0.1474642761371786,OK
1776902400000000000,FLIGHT_TO_QUALITY,-0.12547196551613649,OK
1776988800000000000,FLIGHT_TO_QUALITY,-0.094941038735104,OK
1777075200000000000,FLIGHT_TO_QUALITY,-0.03903239624182714,OK
1777161600000000000,FLIGHT_TO_QUALITY,-0.03151894303664388,OK
1777248000000000000,FLIGHT_TO_QUALITY,-0.02624427281495229,OK
1777334400000000000,FLIGHT_TO_QUALITY,0.013462494080687382,OK
1777420800000000000,FLIGHT_TO_QUALITY,0.08776677803521987,OK
1777507200000000000,FLIGHT_TO_QUALITY,0.11586694171284592,OK
1777593600000000000,FLIGHT_TO_QUALITY,0.16961471725762456,OK
1777680000000000000,FLIGHT_TO_QUALITY,0.1900058198031602,OK
1777766400000000000,FLIGHT_TO_QUALITY,0.19895592915845786,OK
1777852800000000000,FLIGHT_TO_QUALITY,0.23837169251559692,OK
1777939200000000000,FLIGHT_TO_QUALITY,0.24748243701755027,OK
1778025600000000000,FLIGHT_TO_QUALITY,0.2959662660019024,OK
1778112000000000000,FLIGHT_TO_QUALITY,0.2977221787507403,OK
1778198400000000000,FLIGHT_TO_QUALITY,0.3541083713023918,OK
1778284800000000000,FLIGHT_TO_QUALITY,0.3492969778671886,OK
1778371200000000000,FLIGHT_TO_QUALITY,0.3784244425923236,OK
1778457600000000000,FLIGHT_TO_QUALITY,0.3953301203157119,OK
1778544000000000000,FLIGHT_TO_QUALITY,0.41913324999005186,OK
1778630400000000000,FLIGHT_TO_QUALITY,0.4503428526989459,OK
1778716800000000000,TRANSITION,0.45263500782148375,OK
1778803200000000000,UNKNOWN,,UNKNOWN
1778889600000000000,TRANSITION,0.4587942698134765,OK
1778976000000000000,TRANSITION,0.4623318432265782,OK
1779062400000000000,TRANSITION,0.4843355678578703,OK
1779148800000000000,TRANSITION,0.5510422280258369,OK
1779235200000000000,TRANSITION,0.5627246506441472,OK
1779321600000000000,TRANSITION,0.603321992568792,OK
1779408000000000000,TRANSITION,0.6166496113375102,OK
1779494400000000000,TRANSITION,0.6446715731766866,OK
1779580800000000000,TRANSITION,0.6474353460891197,OK
1779667200000000000,INFLATION_FEAR,0.6524108712401262,OK
1779753600000000000,INFLATION_FEAR,0.7255577275074547,OK
1779840000000000000,INFLATION_FEAR,0.7968938942899502,OK
1779926400000000000,INFLATION_FEAR,0.803598243883628,OK
1780012800000000000,INFLATION_FEAR,0.7927371931843609,OK
1780099200000000000,INFLATION_FEAR,0.8158445585345246,OK
1780185600000000000,INFLATION_FEAR,0.8156182135577483,OK
1780272000000000000,INFLATION_FEAR,0.8192896121735358,OK
1780358400000000000,INFLATION_FEAR,0.8196150203764799,OK
1780444800000000000,INFLATION_FEAR,0.8140865572389433,OK
1780531200000000000,INFLATION_FEAR,0.8128705198914558,OK
1780617600000000000,INFLATION_FEAR,0.8087550595892423,OK
1780704000000000000,INFLATION_FEAR,0.8001500478284869,OK
1780790400000000000,INFLATION_FEAR,0.8123344382842016,OK
1780876800000000000,INFLATION_FEAR,0.8143376219005415,OK
1780963200000000000,INFLATION_FEAR,0.8143198356196929,OK
1781049600000000000,INFLATION_FEAR,0.80208435294025,OK
1781136000000000000,INFLATION_FEAR,0.7968577967863992,OK
1781222400000000000,INFLATION_FEAR,0.8196625069359009,OK
1781308800000000000,INFLATION_FEAR,0.8323652053922497,OK
1781395200000000000,INFLATION_FEAR,0.8236419101153976,OK
1781481600000000000,INFLATION_FEAR,0.8197928113760652,OK
1781568000000000000,INFLATION_FEAR,0.833620030061066,OK
1781654400000000000,INFLATION_FEAR,0.8253369721268268,OK
1781740800000000000,INFLATION_FEAR,0.822804824747763,OK
1781827200000000000,INFLATION_FEAR,0.837770422912438,OK
1781913600000000000,INFLATION_FEAR,0.837269899719094,OK
1782000000000000000,INFLATION_FEAR,0.8413618742123788,OK
1782086400000000000,INFLATION_FEAR,0.8449397728491158,OK
1782172800000000000,INFLATION_FEAR,0.8466504269033912,OK
1782259200000000000,INFLATION_FEAR,0.8544112473458947,OK
1782345600000000000,INFLATION_FEAR,0.8544753578143888,OK
1782432000000000000,INFLATION_FEAR,0.8530085612801549,OK
1782518400000000000,INFLATION_FEAR,0.845860589541984,OK
1782604800000000000,INFLATION_FEAR,0.8156933233664864,OK
1782691200000000000,INFLATION_FEAR,0.7147009178271356,OK
1782777600000000000,INFLATION_FEAR,0.7070384408473356,OK
1782864000000000000,INFLATION_FEAR,0.6876616317825578,OK
1782950400000000000,INFLATION_FEAR,0.6646527442017891,OK
1783036800000000000,INFLATION_FEAR,0.6570461123458953,OK
1783123200000000000,INFLATION_FEAR,0.6559980023182204,OK
1783209600000000000,INFLATION_FEAR,0.5978434740889642,OK
1783296000000000000,INFLATION_FEAR,0.5155186454879033,OK
1783382400000000000,INFLATION_FEAR,0.4879267447933627,OK
1783468800000000000,INFLATION_FEAR,0.4838779301139046,OK
1783555200000000000,INFLATION_FEAR,0.4572666645155576,OK
1783641600000000000,INFLATION_FEAR,0.4325416282651483,OK
1783728000000000000,INFLATION_FEAR,0.393340482925069,OK
1783814400000000000,INFLATION_FEAR,0.39070702029122284,OK
1783900800000000000,INFLATION_FEAR,0.3903659428371104,OK
1783987200000000000,INFLATION_FEAR,0.38224978959886957,OK
1784073600000000000,INFLATION_FEAR,0.3812133737387839,OK
1784160000000000000,INFLATION_FEAR,0.3772620781914451,OK
1784246400000000000,INFLATION_FEAR,0.3760702202770196,OK
1784332800000000000,INFLATION_FEAR,0.3761839413881883,OK
1784419200000000000,INFLATION_FEAR,0.3722943953962902,OK
1784505600000000000,INFLATION_FEAR,0.3055099090916297,OK
1784592000000000000,INFLATION_FEAR,0.2492723393161823,OK
1784678400000000000,INFLATION_FEAR,0.21572579504990583,OK
1784764800000000000,INFLATION_FEAR,0.2046584073086506,OK
1784851200000000000,INFLATION_FEAR,0.19741634031321426,OK
1784937600000000000,INFLATION_FEAR,0.027932562046462966,OK
1785024000000000000,INFLATION_FEAR,-0.012626076867805133,OK
1785110400000000000,INFLATION_FEAR,-0.02847935930224607,OK
1785196800000000000,INFLATION_FEAR,-0.03479476442751546,OK
1785283200000000000,INFLATION_FEAR,-0.060861781665865984,OK
1785369600000000000,INFLATION_FEAR,-0.09917579761039556,OK
1785456000000000000,INFLATION_FEAR,-0.12540641125392402,OK
1785542400000000000,INFLATION_FEAR,-0.14370510059459077,OK
1785628800000000000,INFLATION_FEAR,-0.17084986020923157,OK
1785715200000000000,INFLATION_FEAR,-0.17430990526454146,OK
1785801600000000000,INFLATION_FEAR,-0.19554028899497614,OK
1785888000000000000,INFLATION_FEAR,-0.20173467920236773,OK
1785974400000000000,INFLATION_FEAR,-0.2115295980467973,OK
1786060800000000000,INFLATION_FEAR,-0.21759723743923365,OK
1786147200000000000,INFLATION_FEAR,-0.2227407689524309,OK
1786233600000000000,INFLATION_FEAR,-0.23728462174656398,OK
1786320000000000000,INFLATION_FEAR,-0.2387110054610859,OK
1786406400000000000,INFLATION_FEAR,-0.24312999642745697,OK
1786492800000000000,INFLATION_FEAR,-0.2475898473068643,OK
1786579200000000000,INFLATION_FEAR,-0.2900931183039393,OK
1786665600000000000,TRANSITION,-0.4107801624246076,OK
1786752000000000000,TRANSITION,-0.5047388630247874,OK
1786838400000000000,TRANSITION,-0.5109659966916699,OK
1786924800000000000,TRANSITION,-0.5107119937778527,OK
1787011200000000000,TRANSITION,-0.5564895504023162,OK
1787097600000000000,TRANSITION,-0.5536662494932558,OK
1787184000000000000,TRANSITION,-0.5534858562258559,OK
1787270400000000000,TRANSITION,-0.6664529263588785,OK
1787356800000000000,TRANSITION,-0.6851923227556732,OK
1787443200000000000,TRANSITION,-0.7016562187279659,OK
1787529600000000000,TRANSITION,-0.7329395133130518,OK
1787616000000000000,FLIGHT_TO_QUALITY,-0.7881112694661038,OK
1787702400000000000,FLIGHT_TO_QUALITY,-0.83915529262617,OK
1787788800000000000,FLIGHT_TO_QUALITY,-0.8467084974711954,OK
1787875200000000000,FLIGHT_TO_QUALITY,-0.8520859627173817,OK
1787961600000000000,FLIGHT_TO_QUALITY,-0.8494996878221995,OK
1788048000000000000,FLIGHT_TO_QUALITY,-0.8540950025299361,OK
1788134400000000000,FLIGHT_TO_QUALITY,-0.8398710017325732,OK
1788220800000000000,FLIGHT_TO_QUALITY,-0.8533900371705941,OK
